timepoint,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2022-06-02 13:08:19.779994,999.9,999.8,999.9,999.0,1000.2,1000.0,1000.0,1000.1,1000.2,1000.4,1000.0,999.8,1000.4,1000.0,999.6,994.9
2022-06-02 13:08:20.811020,999.8,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.6,999.4,1000.0,999.8,1000.0,1000.2,1000.6,995.5
2022-06-02 13:08:21.763552,1000.0,1000.1,1000.1,1000.0,1000.1,1000.0,1000.0,1000.0,1000.2,998.8,999.6,1000.0,1000.0,999.8,1000.2,1008.6
2022-06-02 13:08:22.779311,1000.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.8,999.8,1000.0,1000.0,999.8,999.6,1002.7
2022-06-02 13:08:23.779074,1000.0,1000.0,1000.0,1001.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.2,999.8,999.6,999.4,1000.0,1001.0
2022-06-02 13:08:24.794469,999.9,1000.0,1000.0,1000.0,1000.1,1000.0,1000.0,999.9,1000.0,1000.4,999.8,1000.2,1000.0,999.6,999.2,1000.4
2022-06-02 13:08:25.762984,1000.0,1000.0,1000.0,1000.0,1000.2,1000.0,999.9,999.8,1000.2,1000.0,1000.0,999.6,1000.2,1000.0,999.8,1000.0
2022-06-02 13:08:26.778346,1000.0,1000.2,1000.2,999.0,1000.0,999.9,999.9,999.9,999.8,999.8,999.8,1000.0,1000.0,1000.0,1000.2,995.3
2022-06-02 13:08:27.840630,1000.0,1000.0,1000.0,1000.0,1000.0,1000.1,1000.1,1000.1,1000.2,999.8,999.8,999.8,1000.0,999.8,999.2,995.5
2022-06-02 13:08:28.793517,1000.1,1000.0,1000.0,1000.0,999.9,999.9,999.8,999.9,1000.0,1000.4,1000.2,1000.0,1000.2,999.6,1000.2,1006.1
2022-06-02 13:08:29.793291,1000.0,1000.0,1000.0,1000.0,1000.0,999.9,999.9,1000.0,1000.2,1000.0,999.8,999.8,1000.2,1000.2,999.4,998.2
2022-06-02 13:08:30.761799,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9,999.9,999.6,1000.8,1000.0,1000.2,1000.0,999.8,1000.6,1001.2
2022-06-02 13:08:31.808437,1000.0,999.9,999.9,999.0,999.9,1000.0,1000.1,1000.1,1000.0,1000.6,999.8,1000.0,1000.2,1000.0,1000.2,1000.6
2022-06-02 13:08:32.776940,1000.1,1000.0,999.8,999.0,999.9,1000.0,1000.0,1000.0,1000.0,1000.4,1000.2,1000.0,1000.2,1000.2,999.4,1000.6
2022-06-02 13:08:33.776720,1000.2,1000.0,999.8,1000.0,999.8,999.9,1000.0,999.9,999.8,1000.2,1000.0,1000.0,1000.4,1000.2,1000.8,1000.2
2022-06-02 13:08:34.760870,999.9,999.8,1000.0,1000.0,1000.0,999.9,999.8,999.7,1000.0,1000.6,1000.0,1000.0,1000.0,1000.0,999.4,999.8
2022-06-02 13:08:35.776247,1000.1,999.9,999.9,1000.0,1000.0,999.9,999.9,1000.0,999.6,1000.0,999.8,1000.0,1000.4,1000.2,1000.2,1000.4
2022-06-02 13:08:36.760400,1000.1,1000.0,1000.0,1001.0,1000.1,1000.0,999.9,999.9,1000.2,999.6,999.8,999.6,1000.0,1000.0,1000.0,1000.2
2022-06-02 13:08:37.775423,999.9,1000.0,1000.0,1000.0,1000.0,1000.0,999.8,999.9,1000.0,1000.0,1000.0,1000.4,1000.2,999.4,1000.0,999.6
2022-06-02 13:08:38.777513,999.9,1000.0,1000.1,999.0,1000.0,999.9,999.8,999.8,1000.2,999.4,999.8,999.8,1000.2,1000.2,999.0,999.8
2022-06-02 13:08:39.777282,1000.2,1000.2,1000.0,1000.0,999.8,999.9,1000.0,1000.0,1000.2,1000.0,1000.0,999.8,1000.2,1000.2,999.8,1000.0
2022-06-02 13:08:40.792666,1000.0,999.9,1000.0,999.0,1000.0,1000.0,1000.0,999.8,1000.2,1000.6,1000.0,999.8,999.8,1000.0,999.6,1000.4
2022-06-02 13:08:41.776806,999.9,999.9,999.8,1000.0,1000.0,1000.0,1000.0,1000.0,1000.2,999.8,1000.0,999.8,1000.2,1000.0,1000.2,999.6
2022-06-02 13:08:42.854313,999.9,1000.0,1000.2,1000.0,1000.0,1000.0,1000.0,999.9,1000.0,999.8,1000.2,1000.0,999.8,999.6,1000.0,1000.0
2022-06-02 13:08:43.776327,999.8,999.9,1000.0,999.0,1000.0,999.9,999.9,1000.0,999.6,1000.8,1000.2,1000.0,1000.2,1000.0,1000.0,1000.2
2022-06-02 13:08:44.776093,999.8,999.8,999.8,999.0,1000.2,1000.2,1000.1,1000.0,999.8,1000.2,1000.0,1000.0,1000.2,1000.2,1000.4,999.6
2022-06-02 13:08:45.775859,999.9,999.9,1000.0,999.0,1000.0,1000.0,1000.2,1000.0,1000.2,1000.2,1000.2,1000.0,999.8,1000.2,1000.0,999.4
2022-06-02 13:08:46.869369,1000.0,999.8,999.8,1000.0,1000.1,1000.0,1000.1,1000.0,1000.2,999.4,999.8,1000.4,1000.0,999.4,999.6,1000.2
2022-06-02 13:08:47.775408,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.4,999.6,999.8,999.6,999.8,999.6,999.6,999.2
2022-06-02 13:08:48.775164,999.9,1000.0,1000.0,1000.0,1000.0,1000.1,1000.1,1000.0,1000.0,999.2,1000.0,999.6,1000.2,1000.6,999.8,999.2
2022-06-02 13:08:49.774932,1000.1,999.9,999.9,1000.0,1000.0,1000.1,1000.1,1000.2,1000.2,1001.2,1000.0,999.6,999.8,1000.0,999.6,999.8
2022-06-02 13:08:50.774697,1000.0,1000.0,1000.0,999.0,1000.0,1000.0,1000.1,1000.1,1000.2,999.8,1000.2,1000.0,1000.2,1000.0,999.2,1000.2
2022-06-02 13:08:51.790084,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.2,999.2,1000.0,1000.2,1000.4,999.8,999.8,1000.0
2022-06-02 13:08:52.774221,1000.0,1000.0,1000.0,1001.0,1000.0,1000.0,1000.0,1000.0,999.8,999.4,1000.2,1000.2,1000.2,999.8,1000.0,1000.8
2022-06-02 13:08:53.789249,999.9,999.9,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.8,1000.4,1000.2,1000.2,1000.0,1000.0,1000.0,1000.2
2022-06-02 13:08:54.805001,1000.0,1000.0,1000.0,1000.0,1000.1,1000.0,1000.0,999.9,999.6,999.8,1000.0,1000.0,1000.2,1000.0,999.8,999.4
2022-06-02 13:08:55.789147,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.8,1000.0,1000.0,1000.0,1000.0,1000.0,999.4
2022-06-02 13:08:56.804546,1000.0,1000.1,1000.0,999.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.2,999.8,1000.2,999.6,999.4,1000.0,999.8
2022-06-02 13:08:57.804291,1000.0,1000.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.1,1000.0,1000.2,1000.0,999.8,1000.0,999.8,1000.0,999.6
2022-06-02 13:08:58.819355,1000.0,1000.0,1000.0,1000.0,1000.0,999.9,1000.0,1000.0,1000.0,999.4,1000.0,1000.2,1000.0,1000.2,999.6,999.6
2022-06-02 13:08:59.819461,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.8,999.4,1000.0,1000.2,1000.4,999.8,1000.0,999.4
2022-06-02 13:09:00.787960,1000.0,999.9,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.8,1000.4,1000.2,999.8,1000.0,1000.4,999.8
2022-06-02 13:09:01.818983,1000.0,1000.0,999.9,1000.0,1000.0,1000.0,1000.1,1000.0,999.8,999.8,1000.0,1000.0,1000.4,1000.0,1000.6,999.8
2022-06-02 13:09:02.787521,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.8,1000.0,1000.0,1000.0,1000.2,1000.2,1000.0,999.8
2022-06-02 13:09:03.833768,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.2,999.8,999.8,1000.4,999.4,999.8,999.4,1000.2
2022-06-02 13:09:04.818273,1000.0,1000.0,999.9,999.0,999.9,1000.0,1000.0,1000.0,1000.0,1000.4,999.8,1000.2,1000.2,1000.4,999.4,1000.4
2022-06-02 13:09:05.771186,1000.0,1000.0,1000.0,1000.0,1000.0,999.9,999.9,1000.0,1000.0,1000.0,999.6,1000.2,1000.0,999.8,999.6,1000.4
2022-06-02 13:09:06.817799,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.8,1000.0,1000.2,1000.6,1000.4,1000.4,999.0
2022-06-02 13:09:07.817567,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.2,1000.0,1000.0,999.8,1000.2,999.6,999.8
2022-06-02 13:09:08.832962,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.2,1000.0,1000.2,999.8,1000.0,999.6,999.2
2022-06-02 13:09:09.817113,1000.0,1000.0,1000.0,1000.0,1000.0,1000.1,1000.0,1000.1,1000.2,999.8,1000.0,1000.4,1000.4,1000.2,1000.0,996.1
2022-06-02 13:09:10.770001,1000.0,999.9,999.9,1000.0,1000.0,999.8,1000.0,1000.0,1000.0,999.6,1000.0,1000.0,1000.4,1000.0,1000.0,1001.0
2022-06-02 13:09:11.847871,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.8,1000.2,1000.0,1000.0,999.8,999.8,999.6,998.4
2022-06-02 13:09:12.769538,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9,1000.0,1000.0,1000.2,1000.0,999.8,1000.2,1000.2,999.8,1000.0
2022-06-02 13:09:13.831781,1000.0,999.9,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.6,999.8,999.8,999.8,1000.0,999.8,1002.5
2022-06-02 13:09:14.815921,1000.0,1000.0,1000.0,999.0,1000.0,1000.0,1000.0,1000.0,999.8,1000.2,1000.0,999.8,999.2,1000.0,999.8,999.4
2022-06-02 13:09:15.831301,1000.0,1000.0,1000.0,1000.0,1000.1,1000.0,1000.0,999.9,1000.2,999.6,1000.2,1000.2,1000.6,999.8,999.6,1002.0
2022-06-02 13:09:16.815479,1000.0,1000.0,1000.1,999.0,1000.0,1000.0,1000.0,1000.0,999.8,1000.0,1000.0,999.8,999.4,1000.2,1000.4,1000.0
2022-06-02 13:09:17.768362,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.4,1000.4,1000.0,1000.0,999.8,1000.2,1000.4,1000.2
2022-06-02 13:09:18.830633,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.2,1000.2,999.8,1000.0,999.6,1000.2,999.6,1000.2
2022-06-02 13:09:19.814763,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9,999.9,1000.2,1000.0,1000.0,999.6,1000.2,999.6,999.8,1001.2
2022-06-02 13:09:20.783292,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.8,999.8,1000.0,1000.0,999.8,999.6,999.6,1000.0
2022-06-02 13:09:21.814285,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.8,999.2,1000.0,1000.2,1000.2,1000.4,999.6,1002.7
2022-06-02 13:09:22.782823,1000.0,1000.0,999.9,1000.0,1000.0,1000.0,1000.0,1000.0,999.8,999.2,999.8,1000.0,1000.0,999.8,999.8,999.2
2022-06-02 13:09:23.813811,1000.0,1000.1,1000.0,999.0,999.9,999.9,1000.0,1000.0,1000.0,1000.2,1000.0,999.8,999.8,1000.0,999.6,999.8
2022-06-02 13:09:24.813582,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.1,1000.2,1000.0,1000.2,1000.0,1000.4,1000.2,1000.2,1000.6
2022-06-02 13:09:25.766507,1000.0,1000.0,1000.0,999.0,1000.0,1000.0,1000.0,1000.0,1000.2,1001.4,999.8,1000.0,999.6,1000.2,1000.4,999.8
2022-06-02 13:09:26.813121,999.9,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.2,1000.0,1000.2,1000.2,1000.2,999.6,1000.2
2022-06-02 13:09:27.812893,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.0,1000.0,999.8,1000.4,999.8,1000.2,999.4
2022-06-02 13:09:28.828264,1000.0,1000.0,1000.0,1000.0,1000.0,999.9,1000.0,1000.0,1000.2,1000.6,1000.0,1000.4,1000.4,1000.0,1000.6,1000.2
2022-06-02 13:09:29.828030,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.8,999.8,999.8,999.6,1000.4,999.4,1000.2,1000.2
2022-06-02 13:09:30.765322,1000.1,1000.0,1000.0,999.0,1000.0,1000.0,999.9,1000.0,999.8,999.8,1000.0,1000.0,1000.4,1000.4,1000.4,1000.6
2022-06-02 13:09:31.827563,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.8,999.8,1000.0,999.8,1000.0,1000.2,1000.4,999.4
2022-06-02 13:09:32.780480,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.6,1000.2,1000.4,999.6,1000.0,1000.2,999.6
2022-06-02 13:09:33.842732,1000.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.8,999.8,1000.2,1000.4,1000.2,999.8,998.8,1000.0
2022-06-02 13:09:34.842504,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.6,1000.2,1000.0,999.6,1000.0,999.4,1000.4
2022-06-02 13:09:35.763784,1000.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9,999.8,999.6,1000.0,999.8,1000.2,1000.0,991.6,1000.4
2022-06-02 13:09:36.826395,1000.0,1000.0,1000.0,999.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.6,1000.0,999.8,1000.2,1000.0,999.6,999.6
2022-06-02 13:09:37.763667,999.9,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.2,999.6,1000.0,1000.2,1000.4,1000.0,988.5,1000.2
2022-06-02 13:09:38.825917,1000.1,1000.0,1000.0,1000.0,1000.1,1000.0,1000.0,1000.0,999.8,1000.8,1000.2,1000.0,1000.0,1000.4,977.7,1000.0
2022-06-02 13:09:39.825688,1000.2,1000.1,1000.0,1000.0,1000.1,1000.0,1000.0,1000.0,1000.0,1000.4,1000.0,1000.0,999.8,999.6,993.8,999.6
2022-06-02 13:09:40.778579,1000.0,1000.0,1000.0,999.0,1000.0,1000.0,999.9,999.9,1000.0,999.8,1000.0,999.8,999.8,999.6,999.6,999.8
2022-06-02 13:09:41.840851,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.4,1000.0,999.6,1000.0,999.8,999.6,1006.6,999.4
2022-06-02 13:09:42.778118,999.9,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.8,1000.0,1000.0,999.8,1000.0,1004.7,1000.0
2022-06-02 13:09:43.809138,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.2,999.8,999.4,1000.2,999.8,1010.4,1000.0
2022-06-02 13:09:44.777652,1000.0,1000.0,999.9,1000.0,1000.0,1000.0,999.9,1000.0,999.8,1000.8,1000.2,1000.4,999.8,999.4,994.9,999.4
2022-06-02 13:09:45.793053,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.2,999.8,999.6,999.8,1000.0,999.6,1000.0
2022-06-02 13:09:46.808426,999.9,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.8,1000.4,1000.0,1000.0,999.8,994.3,999.8
2022-06-02 13:09:47.776957,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.8,999.4,1000.0,1000.2,1000.2,1000.2,980.9,999.6
2022-06-02 13:09:48.807954,1000.0,1000.1,1000.1,999.0,1000.1,1000.1,1000.0,1000.0,1000.0,999.2,999.8,1000.2,1000.4,1000.4,977.5,1000.4
2022-06-02 13:09:49.760875,1000.0,1000.1,1000.1,999.0,1000.1,1000.0,1000.0,1000.0,1000.2,1000.0,1000.0,1000.0,999.8,999.6,1002.9,1000.2
2022-06-02 13:09:50.775963,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.8,1000.2,1000.2,1000.0,1000.2,999.8,1023.0,1000.2
2022-06-02 13:09:51.822884,1000.0,999.9,1000.0,1000.0,1000.0,999.9,1000.0,1000.0,1000.0,1000.2,1000.0,1000.0,1000.2,999.8,1020.5,1000.0
2022-06-02 13:09:52.791407,1000.0,999.9,1000.0,999.0,1000.0,1000.0,1000.0,999.9,999.8,1000.6,1000.2,1000.2,1000.0,999.6,1014.8,1000.0
2022-06-02 13:09:53.775543,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9,999.8,1000.8,999.8,1000.2,1000.2,1000.0,1010.7,999.8
2022-06-02 13:09:54.775320,1000.0,999.9,1000.0,1000.0,999.9,1000.0,1000.0,1000.0,999.8,999.2,999.8,1000.2,1000.4,999.8,1007.6,999.6
2022-06-02 13:09:55.774720,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.6,999.8,1000.0,1000.2,999.8,1005.5,1000.0
2022-06-02 13:09:56.790487,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.6,1000.2,1000.0,1000.2,999.4,1003.5,1000.0
2022-06-02 13:09:57.758998,1000.0,1000.0,1000.0,1000.0,999.9,1000.0,1000.1,1000.0,999.8,1000.0,1000.2,1000.0,999.8,1000.0,1002.5,1000.0
2022-06-02 13:09:58.774367,1000.0,1000.0,1000.0,1000.0,999.9,1000.0,1000.0,1000.0,999.6,1000.0,999.8,1000.0,1000.6,1000.0,1001.0,1000.2
2022-06-02 13:09:59.805386,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9,1000.0,1000.0,999.8,999.8,999.6,999.6,999.6,1001.2,1000.0
2022-06-02 13:10:00.804787,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.2,1000.0,999.8,999.6,999.6,1000.6,999.6
2022-06-02 13:10:01.773466,1000.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.4,999.8,1000.2,1000.0,1000.4,1000.2,999.6,1000.2
2022-06-02 13:10:02.835913,1000.0,1000.0,1000.0,999.0,1000.0,1000.0,1000.0,1000.0,1000.4,1000.0,1000.0,1000.0,1000.0,1000.2,1000.8,1000.0
2022-06-02 13:10:03.835680,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9,1000.0,1000.0,1000.4,999.8,1000.2,999.6,1000.2,1001.0,999.8
2022-06-02 13:10:04.804212,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.8,999.4,1000.2,999.8,999.8,1000.4,999.4,999.8
2022-06-02 13:10:05.834858,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.8,999.6,1000.0,1000.2,999.8,999.8,1000.0,999.4
2022-06-02 13:10:06.819369,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.1,1000.0,999.6,1000.4,1000.4,999.8,999.8,1000.4,1000.4,999.8
2022-06-02 13:10:07.850368,1000.0,1000.0,1000.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.8,999.8,1000.0,1000.0
2022-06-02 13:10:08.865753,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.8,1000.2,1000.0,1000.0,999.8,1000.2,999.6,999.4
2022-06-02 13:10:09.803044,999.9,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.8,1000.2,999.8,1000.0,999.8,999.6
2022-06-02 13:10:10.833988,1000.0,1000.1,1000.1,1000.0,1000.0,1000.0,1000.0,1000.0,999.6,999.8,1000.0,999.8,999.8,1000.2,999.4,1000.0
2022-06-02 13:10:11.802589,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.8,999.6,1000.2,1000.4,1000.2,1000.0,1000.0,1000.2
2022-06-02 13:10:12.802334,1000.0,1000.0,999.9,1000.0,1000.0,1000.0,1000.2,1000.0,999.4,1000.0,1000.0,999.4,1000.2,999.8,1000.0,1000.2
2022-06-02 13:10:13.817715,1000.0,1000.0,999.9,999.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.2,999.8,1000.0,999.6,1000.2,1000.4,1000.0
2022-06-02 13:10:14.817499,1000.0,1000.0,1000.0,1000.0,999.9,1000.0,999.9,1000.0,1000.0,999.6,1000.0,999.8,999.8,1000.2,999.8,1000.4
2022-06-02 13:10:15.832514,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9,1000.0,999.8,1001.0,1000.2,1000.0,1000.2,1000.0,999.8,1000.2
2022-06-02 13:10:16.801401,1000.0,999.9,999.9,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1001.0,999.6,1000.2,999.6,1000.0,999.8,1000.6
2022-06-02 13:10:17.801170,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.2,1000.0,1000.0,1000.0,1000.2,1000.2,1000.2,1000.0
2022-06-02 13:10:18.800939,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.2,1000.2,1000.0,999.8,999.6,999.8
2022-06-02 13:10:19.800702,1000.0,1000.0,999.9,999.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.4,1000.0,999.8,1000.0,999.8,999.6,999.6
2022-06-02 13:10:20.800463,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.8,1000.0,1000.0,999.8,999.8,1000.2,999.8,1000.8
2022-06-02 13:10:21.800228,1000.0,1000.0,1000.0,1000.0,1000.0,999.9,1000.0,1000.0,1000.0,999.4,1000.0,1000.0,1000.2,1000.0,1000.6,1000.4
2022-06-02 13:10:22.799983,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.2,1000.0,1000.0,1000.0,999.8,1000.0,999.6
2022-06-02 13:10:23.815387,1000.0,1000.0,999.9,1000.0,1000.0,1000.0,1000.0,999.9,999.8,999.8,1000.0,999.6,1000.2,999.6,999.2,999.8
2022-06-02 13:10:24.815144,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9,1000.0,1000.2,1000.2,1000.0,1000.0,1000.4,1000.2,999.8,1000.0
2022-06-02 13:10:25.799296,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.2,1000.0,1000.0,1000.2,1000.0,999.4,999.8
2022-06-02 13:10:26.814679,1000.0,1000.0,1000.0,999.0,1000.0,1000.0,1000.0,1000.0,1000.2,999.6,999.8,1000.0,1000.0,1000.0,999.8,1000.2
2022-06-02 13:10:27.783204,999.9,1000.0,1000.0,1000.0,999.9,1000.0,999.9,1000.0,1000.0,999.4,999.8,1000.2,1000.0,999.4,1000.0,999.8
2022-06-02 13:10:28.798602,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.1,999.8,1000.2,999.8,1000.2,1000.0,1000.0,999.4,999.8
2022-06-02 13:10:29.798344,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.6,999.2,1000.2,1000.4,1000.0,1000.2,999.8,1000.2
2022-06-02 13:10:30.813732,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.2,1001.2,999.8,1000.0,1000.2,1000.0,1000.4,1000.6
2022-06-02 13:10:31.797874,999.9,999.9,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.4,1000.8,1000.0,1000.0,1000.0,999.2,999.0,1000.6
2022-06-02 13:10:32.797287,1000.0,1000.0,1000.0,1000.0,1000.1,1000.0,1000.0,1000.0,1000.2,999.8,999.8,999.8,999.4,1000.0,1000.2,1000.0
2022-06-02 13:10:33.797416,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9,1000.4,1000.6,1000.0,1000.2,1000.4,999.2,1000.6,999.2
2022-06-02 13:10:34.812808,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.2,1000.4,1000.2,999.6,999.8,1000.0,1000.6,1000.2
2022-06-02 13:10:35.796957,999.9,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.8,999.8,1000.0,1000.2,1000.0,1000.2,999.8,999.8
2022-06-02 13:10:36.812325,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.1,999.6,999.8,1000.2,999.4,999.8,1000.2,1000.0,1000.4
2022-06-02 13:10:37.843342,1000.0,1000.0,1000.0,1000.0,999.9,999.9,1000.0,1000.0,1000.0,999.6,1000.0,1000.2,1000.2,1000.6,999.2,1000.2
2022-06-02 13:10:38.827123,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9,1000.0,1000.4,999.6,999.6,1000.2,1000.2,1000.2,999.8,1000.0
2022-06-02 13:10:39.811615,1000.0,1000.0,1000.0,999.0,1000.0,1000.0,1000.0,1000.0,999.8,999.4,1000.0,1000.2,1000.2,1000.0,999.8,1001.0
2022-06-02 13:10:40.795413,999.9,1000.0,1000.0,1000.0,1000.0,1000.0,1000.1,1000.0,999.6,1000.2,999.6,1000.0,999.8,999.8,999.8,1000.2
2022-06-02 13:10:41.795548,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.8,1000.2,1000.0,1000.2,1000.2,1000.2,999.8,999.8
2022-06-02 13:10:42.810930,1000.0,1000.0,1000.0,1000.0,999.9,1000.0,1000.0,1000.0,999.8,999.8,999.8,1000.2,1000.0,999.8,1000.2,999.6
2022-06-02 13:10:43.826307,1000.0,1000.0,1000.0,1001.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.2,1000.0,1000.0,1000.2,999.8,1000.2,999.4
2022-06-02 13:10:44.794819,1000.0,1000.0,1000.0,1000.0,1000.0,1000.1,1000.0,1000.0,1000.0,999.0,999.8,1000.2,999.6,1000.0,1000.0,999.8
2022-06-02 13:10:45.825834,1000.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.6,999.4,999.8,1000.0,1000.4,1000.2,1000.6,1000.0
2022-06-02 13:10:46.794361,1000.0,1000.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.2,1000.4,1000.2,999.8,999.8,1000.2,999.6,999.8
2022-06-02 13:10:47.794129,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.2,1000.2,1000.0,1000.0,1000.0,999.6,999.6,1000.0
2022-06-02 13:10:48.793619,1000.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.4,1000.6,1000.2,999.8,999.8,999.8,1000.0,999.6
2022-06-02 13:10:49.840540,1000.0,1000.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.8,999.8,1000.2,1000.2,1000.2,1000.0,999.8,1000.8
2022-06-02 13:10:50.793442,1000.0,999.9,999.9,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.4,1000.0,1000.0,1000.0,1000.0,999.8,1001.0
